"cbsa"	"cbsa_name"	"mfi"	"mfi_hud"
"451"	99950	"nonmetro portion of VERMONT"	60519	64400
"452"	99951	"nonmetro portion of VIRGINIA"	48460	52300
"453"	99953	"nonmetro portion of WASHINGTON"	54500	55600
"454"	99954	"nonmetro portion of WEST VIRGINIA"	43503	48300
"455"	99955	"nonmetro portion of WISCONSIN"	57005	60200
"456"	99956	"nonmetro portion of WYOMING"	67040	72200
"457"	99960	"nonmetro portion of AMERICAN SAMOA"	24706	26600
"458"	99966	"nonmetro portion of GUAM"	50607	54400
"459"	99969	"nonmetro portion of NORTHERN MARIANA ISLANDS"	22455	24200
"460"	99972	"nonmetro portion of PUERTO RICO"	16624	19000
"461"	99978	"nonmetro portion of VIRGIN ISLANDS"	45058	45100
