"cbsa"	"cbsa_name"	"mfi"	"mfi_hud"
"454"	99950	"nonmetro portion of VERMONT"	64849	73600
"455"	99951	"nonmetro portion of VIRGINIA"	51647	56100
"456"	99953	"nonmetro portion of WASHINGTON"	58240	63500
"457"	99954	"nonmetro portion of WEST VIRGINIA"	48107	52200
"458"	99955	"nonmetro portion of WISCONSIN"	60742	65900
"459"	99956	"nonmetro portion of WYOMING"	72833	79700
"460"	99960	"nonmetro portion of AMERICAN SAMOA"	24706	30600
"461"	99966	"nonmetro portion of GUAM"	50607	62600
"462"	99969	"nonmetro portion of NORTHERN MARIANA ISLANDS"	22455	27800
"463"	99972	"nonmetro portion of PUERTO RICO"	19388	21600
"464"	99978	"nonmetro portion of VIRGIN ISLANDS"	45058	55700
