"necta"	"nectad"	"cnecta"	"necta_name"	"nectad_name"	"cnecta_name"	"is_metro"	"fips_mcd"	"component_name"
"161"	71650	73604	715	"Boston-Cambridge-Quincy, MA-NH"	"Haverhill-North Andover-Amesbury, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500959245	"Salisbury town"
"162"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500960015	"Saugus town"
"163"	71650	76524	715	"Boston-Cambridge-Quincy, MA-NH"	"Peabody, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500968645	"Swampscott town"
"164"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500970150	"Topsfield town"
"165"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500974595	"Wenham town"
"166"	71650	73604	715	"Boston-Cambridge-Quincy, MA-NH"	"Haverhill-North Andover-Amesbury, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500977150	"West Newbury town"
"167"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501700380	"Acton town"
"168"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501701605	"Arlington town"
"169"	71650	73104	715	"Boston-Cambridge-Quincy, MA-NH"	"Framingham, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501702130	"Ashland town"
"170"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501703005	"Ayer town"
"171"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501704615	"Bedford town"
"172"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501705070	"Belmont town"
"173"	71650	74804	715	"Boston-Cambridge-Quincy, MA-NH"	"Lowell-Billerica-Chelmsford, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501705805	"Billerica town"
"174"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501707350	"Boxborough town"
"175"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501709840	"Burlington town"
"176"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501711000	"Cambridge city"
"177"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501711525	"Carlisle town"
"178"	71650	74804	715	"Boston-Cambridge-Quincy, MA-NH"	"Lowell-Billerica-Chelmsford, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501713135	"Chelmsford town"
"179"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501715060	"Concord town"
"180"	71650	74804	715	"Boston-Cambridge-Quincy, MA-NH"	"Lowell-Billerica-Chelmsford, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501717475	"Dracut town"
"181"	71650	74804	715	"Boston-Cambridge-Quincy, MA-NH"	"Lowell-Billerica-Chelmsford, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501717825	"Dunstable town"
"182"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501721990	"Everett city"
"183"	71650	73104	715	"Boston-Cambridge-Quincy, MA-NH"	"Framingham, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501724925	"Framingham town"
"184"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501727480	"Groton town"
"185"	71650	73104	715	"Boston-Cambridge-Quincy, MA-NH"	"Framingham, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501730700	"Holliston town"
"186"	71650	73104	715	"Boston-Cambridge-Quincy, MA-NH"	"Framingham, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501731085	"Hopkinton town"
"187"	71650	73104	715	"Boston-Cambridge-Quincy, MA-NH"	"Framingham, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501731540	"Hudson town"
"188"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501735215	"Lexington town"
"189"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501735425	"Lincoln town"
"190"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501735950	"Littleton town"
"191"	71650	74804	715	"Boston-Cambridge-Quincy, MA-NH"	"Lowell-Billerica-Chelmsford, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501737000	"Lowell city"
"192"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501737875	"Malden city"
"193"	71650	73104	715	"Boston-Cambridge-Quincy, MA-NH"	"Framingham, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501738715	"Marlborough city"
"194"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501739625	"Maynard town"
"195"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501739835	"Medford city"
"196"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501740115	"Melrose city"
"197"	71650	73104	715	"Boston-Cambridge-Quincy, MA-NH"	"Framingham, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501743895	"Natick town"
"198"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2501745560	"Newton city"
